epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,379.342,1.22542,1.73164,1.43004,0.32329,0.42456,0.30295,0.17475,1.69774,2.52308,2.12736,0.00140295,0.00140295,0.00140295
18,401.159,1.21829,1.81139,1.43517,0.4167,0.3386,0.32699,0.22306,1.57412,2.2426,2.00676,0.00138644,0.00138644,0.00138644
19,416.121,1.10962,1.70558,1.39368,0.20085,0.47544,0.22483,0.1307,1.63016,2.66059,2.08352,0.00136994,0.00136994,0.00136994
20,431.85,1.16761,1.7063,1.42211,0.24574,0.42606,0.24488,0.14473,2.03708,2.66167,2.51618,0.00135344,0.00135344,0.00135344
21,451.258,1.14529,1.71343,1.39204,0.36319,0.48421,0.3231,0.17783,1.91343,2.52371,2.38126,0.00133693,0.00133693,0.00133693
22,473.307,1.20115,1.68366,1.3893,0.25169,0.34767,0.22819,0.10295,2.17721,2.714,2.46795,0.00132043,0.00132043,0.00132043
23,495.363,1.1822,1.65482,1.38561,0.443,0.42982,0.34319,0.13336,2.07149,2.49585,2.39574,0.00130393,0.00130393,0.00130393
24,517.333,1.1665,1.60284,1.38974,0.30668,0.25789,0.1622,0.06584,2.16912,3.1041,2.55047,0.00128742,0.00128742,0.00128742
25,539.355,1.15386,1.59566,1.37082,0.27333,0.24903,0.1685,0.0853,2.06493,2.97812,2.41116,0.00127092,0.00127092,0.00127092
26,561.375,1.16502,1.58348,1.38723,0.42289,0.35325,0.26061,0.10577,1.9121,2.81244,2.28139,0.00125442,0.00125442,0.00125442
27,583.35,1.11317,1.57634,1.38679,0.53292,0.3957,0.40848,0.19932,1.72394,2.55454,2.14401,0.00123791,0.00123791,0.00123791
28,605.36,1.13026,1.52503,1.40202,0.26026,0.43714,0.33416,0.17148,1.59651,2.70517,1.98986,0.00122141,0.00122141,0.00122141
29,627.358,1.11431,1.48319,1.37228,0.20404,0.42807,0.19995,0.0986,1.73401,3.01184,2.03581,0.00120491,0.00120491,0.00120491
30,649.342,1.1502,1.52877,1.38653,0.17815,0.34912,0.18132,0.08151,2.00194,2.57451,2.44202,0.0011884,0.0011884,0.0011884
31,671.354,1.18922,1.54655,1.39902,0.25651,0.38246,0.21902,0.09486,2.09952,2.61685,2.35634,0.0011719,0.0011719,0.0011719
32,693.4,1.10236,1.47055,1.29988,0.17965,0.50877,0.21986,0.0759,2.21397,2.72978,2.31396,0.0011554,0.0011554,0.0011554
33,715.378,1.0987,1.40962,1.33599,0.32539,0.5469,0.30847,0.15997,1.81405,2.15221,2.08411,0.00113889,0.00113889,0.00113889
34,737.395,1.12411,1.45362,1.34087,0.49492,0.61579,0.47391,0.25224,1.54887,1.84924,1.95534,0.00112239,0.00112239,0.00112239
35,759.479,1.11164,1.50121,1.37354,0.50039,0.40351,0.40071,0.20225,1.61511,1.93412,1.94873,0.00110589,0.00110589,0.00110589
36,781.509,1.11925,1.51368,1.38113,0.36486,0.6953,0.44734,0.24924,1.52644,1.9378,1.92471,0.00108938,0.00108938,0.00108938
37,803.565,1.14151,1.4492,1.34695,0.43367,0.60351,0.46328,0.21413,1.75517,2.21368,2.07191,0.00107288,0.00107288,0.00107288
38,825.582,1.05479,1.36641,1.31692,0.37986,0.53548,0.42553,0.1876,1.63766,2.19981,1.98057,0.00105638,0.00105638,0.00105638
39,847.547,1.04409,1.37911,1.31354,0.49148,0.46386,0.36086,0.16291,1.56891,2.2544,1.97515,0.00103987,0.00103987,0.00103987
40,869.556,1.12659,1.41207,1.3374,0.4962,0.40351,0.386,0.21967,1.60641,2.07286,2.04226,0.00102337,0.00102337,0.00102337
41,891.575,1.01244,1.30835,1.29039,0.32601,0.45789,0.33036,0.20487,1.63175,2.17213,2.0184,0.00100687,0.00100687,0.00100687
42,913.55,1.03069,1.30276,1.31081,0.47544,0.50351,0.38921,0.1999,1.75469,1.9564,2.11003,0.000990365,0.000990365,0.000990365
43,935.542,1.05719,1.37172,1.31878,0.53391,0.42982,0.42261,0.2461,1.62306,2.0076,1.93248,0.000973861,0.000973861,0.000973861
44,957.542,1.02848,1.24364,1.29439,0.58452,0.45815,0.4533,0.28459,1.42149,2.00289,1.78383,0.000957358,0.000957358,0.000957358
45,979.475,0.99777,1.20606,1.29231,0.53564,0.62105,0.52604,0.31843,1.43892,1.88208,1.83833,0.000940855,0.000940855,0.000940855
46,1001.51,1.0488,1.31538,1.36195,0.44941,0.62281,0.4972,0.27098,1.54286,1.7567,2.01269,0.000924352,0.000924352,0.000924352
47,1023.54,1.02743,1.28474,1.29147,0.39725,0.60708,0.476,0.28435,1.47487,2.04635,1.86916,0.000907848,0.000907848,0.000907848
48,1045.53,1.00775,1.26622,1.27503,0.53036,0.52155,0.48994,0.24006,1.68417,2.04265,2.01775,0.000891345,0.000891345,0.000891345
49,1067.56,1.04095,1.31268,1.30638,0.56245,0.58199,0.57954,0.31346,1.55604,1.69168,1.87973,0.000874842,0.000874842,0.000874842
50,1089.66,0.99506,1.14012,1.25697,0.49216,0.58421,0.4997,0.27516,1.59074,1.91606,1.84882,0.000858338,0.000858338,0.000858338
51,1111.67,0.94477,1.10908,1.2244,0.41371,0.49747,0.37277,0.17445,1.64231,2.4068,1.91541,0.000841835,0.000841835,0.000841835
52,1133.68,0.93303,1.1158,1.20812,0.60018,0.4386,0.38851,0.19277,1.60808,2.31477,1.96825,0.000825332,0.000825332,0.000825332
53,1155.71,0.8632,1.01692,1.1738,0.51723,0.57682,0.46816,0.25482,1.5537,1.88303,1.99765,0.000808828,0.000808828,0.000808828
54,1177.64,0.91011,1.14743,1.22101,0.54079,0.56701,0.52479,0.32652,1.42647,1.72341,1.84461,0.000792325,0.000792325,0.000792325
55,1199.66,0.95126,1.13025,1.23657,0.48522,0.63675,0.53556,0.31274,1.42064,1.73246,1.79056,0.000775822,0.000775822,0.000775822
56,1221.65,0.95236,1.12618,1.25493,0.5473,0.42336,0.3521,0.19127,1.50821,2.34301,1.94627,0.000759318,0.000759318,0.000759318
57,1243.59,0.88393,1.05581,1.18761,0.35111,0.49123,0.40141,0.20053,1.68122,2.24489,2.17784,0.000742815,0.000742815,0.000742815
58,1265.55,0.89986,1.08108,1.19856,0.51182,0.52281,0.48217,0.2804,1.52348,1.71862,1.9598,0.000726312,0.000726312,0.000726312
59,1287.52,0.89986,1.07282,1.23036,0.5877,0.65952,0.53218,0.30448,1.48338,1.69536,1.89369,0.000709809,0.000709809,0.000709809
60,1309.56,0.85358,0.97648,1.17798,0.54151,0.67544,0.55412,0.27956,1.58035,1.70535,2.00179,0.000693305,0.000693305,0.000693305
61,1331.52,0.9324,1.08074,1.24524,0.52909,0.62172,0.50718,0.23728,1.5477,1.84333,1.94539,0.000676802,0.000676802,0.000676802
62,1353.55,0.89562,0.96695,1.20615,0.46071,0.63684,0.51652,0.26032,1.56103,1.85232,1.95781,0.000660299,0.000660299,0.000660299
63,1375.51,0.91095,1.01071,1.22195,0.56095,0.50709,0.49501,0.2705,1.60511,1.80531,2.0346,0.000643795,0.000643795,0.000643795
64,1397.48,0.85421,0.99836,1.18986,0.5103,0.60351,0.48845,0.28491,1.61598,1.82038,2.07222,0.000627292,0.000627292,0.000627292
65,1419.45,0.83274,0.92957,1.17623,0.50879,0.57932,0.48076,0.25841,1.68922,1.83145,2.09191,0.000610789,0.000610789,0.000610789
66,1441.39,0.89019,1.01172,1.20746,0.50877,0.67738,0.55591,0.29431,1.63351,1.7425,2.02411,0.000594286,0.000594286,0.000594286
67,1463.32,0.87069,0.98672,1.2018,0.63808,0.65133,0.61999,0.3408,1.62236,1.59987,2.006,0.000577782,0.000577782,0.000577782
68,1485.32,0.84513,0.90662,1.15408,0.67581,0.61933,0.59024,0.30892,1.62812,1.66839,1.98697,0.000561279,0.000561279,0.000561279
69,1507.33,0.85022,0.96107,1.19061,0.67406,0.56316,0.54687,0.27732,1.59597,1.79557,1.94241,0.000544776,0.000544776,0.000544776
70,1529.28,0.83756,0.93048,1.21373,0.56832,0.53684,0.51824,0.28094,1.53859,1.75951,1.88915,0.000528272,0.000528272,0.000528272
71,1551.31,0.84822,0.93776,1.16186,0.46589,0.64211,0.51419,0.27465,1.47476,1.79757,1.84549,0.000511769,0.000511769,0.000511769
72,1573.3,0.80413,0.95433,1.16588,0.52867,0.54912,0.45633,0.24891,1.47248,1.83966,1.87699,0.000495266,0.000495266,0.000495266
73,1595.27,0.80862,0.90252,1.15849,0.54481,0.54211,0.44713,0.27708,1.37013,1.88601,1.74503,0.000478762,0.000478762,0.000478762
74,1617.28,0.80453,0.92984,1.14996,0.67981,0.50877,0.4425,0.28208,1.35534,1.86975,1.68157,0.000462259,0.000462259,0.000462259
75,1639.21,0.8356,0.92002,1.18765,0.58558,0.57544,0.49999,0.26379,1.45904,1.79149,1.75654,0.000445756,0.000445756,0.000445756
76,1661.18,0.82653,0.88453,1.17909,0.50884,0.61579,0.51647,0.30302,1.49494,1.77698,1.77582,0.000429253,0.000429253,0.000429253
77,1683.18,0.78782,0.86313,1.1575,0.56772,0.53547,0.50375,0.28732,1.5797,1.7315,1.85185,0.000412749,0.000412749,0.000412749
78,1705.16,0.77546,0.88149,1.13844,0.57518,0.49649,0.51099,0.28106,1.54945,1.75743,1.84331,0.000396246,0.000396246,0.000396246
79,1727.2,0.79993,0.865,1.14686,0.6406,0.54065,0.54728,0.29234,1.5313,1.65342,1.87214,0.000379743,0.000379743,0.000379743
80,1749.2,0.78026,0.83006,1.1397,0.65537,0.54912,0.53086,0.32202,1.48295,1.54623,1.84149,0.000363239,0.000363239,0.000363239
81,1771.12,0.74659,0.78004,1.11244,0.66942,0.58333,0.58295,0.33777,1.50169,1.56689,1.89855,0.000346736,0.000346736,0.000346736
82,1793.09,0.76655,0.82698,1.14253,0.68805,0.54912,0.54025,0.30128,1.50624,1.66929,1.86693,0.000330233,0.000330233,0.000330233
83,1815.12,0.7405,0.78626,1.11453,0.50055,0.51579,0.46057,0.25592,1.49674,1.84351,1.88241,0.000313729,0.000313729,0.000313729
84,1837.12,0.72713,0.7797,1.107,0.48009,0.48246,0.45844,0.25216,1.47257,1.98938,1.85499,0.000297226,0.000297226,0.000297226
85,1859.1,0.7405,0.75727,1.08807,0.4708,0.48246,0.43382,0.24483,1.47242,2.03799,1.84149,0.000280723,0.000280723,0.000280723
86,1881.09,0.72702,0.77826,1.10995,0.3819,0.50877,0.41915,0.24516,1.45387,2.04599,1.80232,0.00026422,0.00026422,0.00026422
87,1903.11,0.6988,0.7525,1.09805,0.38388,0.56219,0.41784,0.24756,1.45618,1.95534,1.7808,0.000247716,0.000247716,0.000247716
88,1925.09,0.7118,0.76647,1.0833,0.43741,0.64207,0.44573,0.26429,1.50164,1.90981,1.80493,0.000231213,0.000231213,0.000231213
89,1947.01,0.7642,0.81631,1.1443,0.50992,0.62312,0.46584,0.25653,1.49436,1.8229,1.78967,0.00021471,0.00021471,0.00021471
90,1968.99,0.75586,0.76926,1.11389,0.55393,0.57544,0.49163,0.27381,1.45562,1.72182,1.76329,0.000198206,0.000198206,0.000198206
91,2018.48,0.60844,0.74268,1.01563,0.53353,0.64211,0.50308,0.29148,1.43829,1.72064,1.75433,0.000181703,0.000181703,0.000181703
92,2040.45,0.61756,0.70479,1.0538,0.5704,0.63131,0.52751,0.30496,1.44713,1.70409,1.77026,0.0001652,0.0001652,0.0001652
93,2062.47,0.58365,0.66654,1.03972,0.63655,0.55614,0.51621,0.30371,1.45554,1.66257,1.77121,0.000148696,0.000148696,0.000148696
94,2084.37,0.59201,0.62839,1.02194,0.62386,0.64211,0.52041,0.30293,1.45249,1.64897,1.77385,0.000132193,0.000132193,0.000132193
95,2106.3,0.57607,0.59628,1.04761,0.5936,0.64211,0.53808,0.33776,1.44211,1.64359,1.77536,0.00011569,0.00011569,0.00011569
96,2128.19,0.56983,0.61494,1.05437,0.59765,0.60877,0.53105,0.32526,1.42694,1.66982,1.77024,9.91865e-05,9.91865e-05,9.91865e-05
97,2150.13,0.52704,0.55481,1.00889,0.59807,0.6321,0.53802,0.32072,1.42262,1.66894,1.77239,8.26832e-05,8.26832e-05,8.26832e-05
98,2172.09,0.55007,0.60092,1.0449,0.56795,0.67544,0.55336,0.3246,1.39771,1.63617,1.74258,6.61799e-05,6.61799e-05,6.61799e-05
99,2194.05,0.5326,0.57411,1.01137,0.56638,0.66792,0.55207,0.32601,1.38021,1.61463,1.72668,4.96766e-05,4.96766e-05,4.96766e-05
100,2215.97,0.53252,0.57134,1.01384,0.55983,0.66248,0.54115,0.32295,1.36426,1.63682,1.70586,3.31733e-05,3.31733e-05,3.31733e-05
